username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Nicks5231;2016-02-01 17:58;0;2;"@thefinebros I should give React World a try. It sounds like a nice step to change the community. Should I do it?";;@thefinebros;;"694308850539859968";https://twitter.com/Nicks5231/status/694308850539859968
infamou5blaze;2016-02-01 17:58;0;0;"Yo alix from @thefinebros is cute.";;@thefinebros;;"694308840058310656";https://twitter.com/infamou5blaze/status/694308840058310656
Huvzy;2016-02-01 17:58;0;0;"@thefinebros you guys should've never even made React around the world, and even make it worse with an update video, #MoreDislikesThenLikes";;@thefinebros;#MoreDislikesThenLikes;"694308796982669312";https://twitter.com/Huvzy/status/694308796982669312
FunkMasterJJ;2016-02-01 17:58;0;1;"They have lost almost 200k subs.. Wow... @thefinebros pic.twitter.com/dx0AeH9YXR";;@thefinebros;;"694308788115996672";https://twitter.com/FunkMasterJJ/status/694308788115996672
MattyMondays;2016-02-01 17:57;0;4;"@Calfreezy @thefinebros awful I apologise.";;@Calfreezy @thefinebros;;"694308624844378113";https://twitter.com/MattyMondays/status/694308624844378113
Truffledor;2016-02-01 17:57;0;1;"Ouch.... @thefinebros I have already 7 videos about you guys and your "trademarking"... Not sure you want to see them";;@thefinebros;;"694308595383541761";https://twitter.com/Truffledor/status/694308595383541761
Dav1dAki;2016-02-01 17:57;0;1;"Here's what @thefinebros looks like now.  Minus the smiles. #FineBros #FineBrosNotSoFine #FineBrothersEntertainment pic.twitter.com/hl2pJHM1ym";;@thefinebros;#FineBros #FineBrosNotSoFine #FineBrothersEntertainment;"694308510453080064";https://twitter.com/Dav1dAki/status/694308510453080064
DuskbringerLoL;2016-02-01 17:56;1;1;"Haven't seen backlash like this since I started video editing in 2009. It's well deserved though, sorry @thefinebros";;@thefinebros;;"694308467528634368";https://twitter.com/DuskbringerLoL/status/694308467528634368
MattyMondays;2016-02-01 17:56;0;2;"@Calfreezy @thefinebros just realised they're called the 'fine' bros cause they'll 'fine' you if you react.";;@Calfreezy @thefinebros;;"694308450717798400";https://twitter.com/MattyMondays/status/694308450717798400
Midcore_Gamer;2016-02-01 17:56;0;0;"@thefinebros All I ask is for you two to do the right thing, and save your community, seeing how they are leaving you, but I won't.";;@thefinebros;;"694308262112534528";https://twitter.com/Midcore_Gamer/status/694308262112534528
WizCalFifa;2016-02-01 17:55;0;3;"@Calfreezy @thefinebros pic.twitter.com/IA8GnTdcVc";;@Calfreezy @thefinebros;;"694308006058680320";https://twitter.com/WizCalFifa/status/694308006058680320
casualtymaddie;2016-02-01 17:55;0;2;"@Calfreezy @thefinebros they are going to block you";;@Calfreezy @thefinebros;;"694308001801445378";https://twitter.com/casualtymaddie/status/694308001801445378
phoebe_mallion;2016-02-01 17:54;0;2;"@Calfreezy @thefinebros RUN BEHZ";;@Calfreezy @thefinebros;;"694307991944892416";https://twitter.com/phoebe_mallion/status/694307991944892416
RoseyYT;2016-02-01 17:54;0;2;"@Calfreezy @thefinebros OI CAL";;@Calfreezy @thefinebros;;"694307968624406528";https://twitter.com/RoseyYT/status/694307968624406528
Emon_Poofless_;2016-02-01 17:54;0;4;"@Calfreezy @thefinebros mate he's gonna punch you";;@Calfreezy @thefinebros;;"694307948663869440";https://twitter.com/Emon_Poofless_/status/694307948663869440
laurenkathpeter;2016-02-01 17:59;0;0;"Oof. Feel bad for @thefinebros rn. https:// youtu.be/0t-vuI9vKfg via @YouTube";;@thefinebros @YouTube;;"694309231063928834";https://twitter.com/laurenkathpeter/status/694309231063928834
THlSGUYSTHELMT;2014-09-20 19:43;5;39;"@EpicBoredPerson have you ever seen "Kids say the darnedest things" @thefinebros copied @BillCosby";;@EpicBoredPerson @thefinebros @BillCosby;;"513488683874656256";https://twitter.com/THlSGUYSTHELMT/status/513488683874656256
Huvzy;2016-02-01 17:58;0;0;"@thefinebros make an apology video, because clearly you guys are almost the most hated, because it pisses me off how you guys are trying to";;@thefinebros;;"694308995801022466";https://twitter.com/Huvzy/status/694308995801022466
DanHerePE;2016-02-01 17:58;0;2;"@FuzionDroid @thefinebros If you make 2 youtube accounts and get 10 mil on them lll";;@FuzionDroid @thefinebros;;"694308994689568768";https://twitter.com/DanHerePE/status/694308994689568768
davicorn;2016-02-01 17:58;1;0;"The realtime subscribers counter of @thefinebros is a fun thing to watch - https:// akshatmittal.com/youtube-realti me/#!/TheFineBros ";Shinagawa-ku, Tokyo;@thefinebros;#;"694308852120948736";https://twitter.com/davicorn/status/694308852120948736
Nicks5231;2016-02-01 17:58;0;2;"@thefinebros I should give React World a try. It sounds like a nice step to change the community. Should I do it?";;@thefinebros;;"694308850539859968";https://twitter.com/Nicks5231/status/694308850539859968
infamou5blaze;2016-02-01 17:58;0;0;"Yo alix from @thefinebros is cute.";;@thefinebros;;"694308840058310656";https://twitter.com/infamou5blaze/status/694308840058310656
Huvzy;2016-02-01 17:58;0;0;"@thefinebros you guys should've never even made React around the world, and even make it worse with an update video, #MoreDislikesThenLikes";;@thefinebros;#MoreDislikesThenLikes;"694308796982669312";https://twitter.com/Huvzy/status/694308796982669312
FunkMasterJJ;2016-02-01 17:58;0;1;"They have lost almost 200k subs.. Wow... @thefinebros pic.twitter.com/dx0AeH9YXR";;@thefinebros;;"694308788115996672";https://twitter.com/FunkMasterJJ/status/694308788115996672
MattyMondays;2016-02-01 17:57;0;4;"@Calfreezy @thefinebros awful I apologise.";;@Calfreezy @thefinebros;;"694308624844378113";https://twitter.com/MattyMondays/status/694308624844378113
Truffledor;2016-02-01 17:57;0;1;"Ouch.... @thefinebros I have already 7 videos about you guys and your "trademarking"... Not sure you want to see them";;@thefinebros;;"694308595383541761";https://twitter.com/Truffledor/status/694308595383541761
Dav1dAki;2016-02-01 17:57;0;1;"Here's what @thefinebros looks like now.  Minus the smiles. #FineBros #FineBrosNotSoFine #FineBrothersEntertainment pic.twitter.com/hl2pJHM1ym";;@thefinebros;#FineBros #FineBrosNotSoFine #FineBrothersEntertainment;"694308510453080064";https://twitter.com/Dav1dAki/status/694308510453080064
DuskbringerLoL;2016-02-01 17:56;1;1;"Haven't seen backlash like this since I started video editing in 2009. It's well deserved though, sorry @thefinebros";;@thefinebros;;"694308467528634368";https://twitter.com/DuskbringerLoL/status/694308467528634368
MattyMondays;2016-02-01 17:56;0;2;"@Calfreezy @thefinebros just realised they're called the 'fine' bros cause they'll 'fine' you if you react.";;@Calfreezy @thefinebros;;"694308450717798400";https://twitter.com/MattyMondays/status/694308450717798400
Midcore_Gamer;2016-02-01 17:56;0;0;"@thefinebros All I ask is for you two to do the right thing, and save your community, seeing how they are leaving you, but I won't.";;@thefinebros;;"694308262112534528";https://twitter.com/Midcore_Gamer/status/694308262112534528
WizCalFifa;2016-02-01 17:55;0;3;"@Calfreezy @thefinebros pic.twitter.com/IA8GnTdcVc";;@Calfreezy @thefinebros;;"694308006058680320";https://twitter.com/WizCalFifa/status/694308006058680320
casualtymaddie;2016-02-01 17:55;0;2;"@Calfreezy @thefinebros they are going to block you";;@Calfreezy @thefinebros;;"694308001801445378";https://twitter.com/casualtymaddie/status/694308001801445378
phoebe_mallion;2016-02-01 17:54;0;2;"@Calfreezy @thefinebros RUN BEHZ";;@Calfreezy @thefinebros;;"694307991944892416";https://twitter.com/phoebe_mallion/status/694307991944892416
RoseyYT;2016-02-01 17:54;0;2;"@Calfreezy @thefinebros OI CAL";;@Calfreezy @thefinebros;;"694307968624406528";https://twitter.com/RoseyYT/status/694307968624406528
Emon_Poofless_;2016-02-01 17:54;0;4;"@Calfreezy @thefinebros mate he's gonna punch you";;@Calfreezy @thefinebros;;"694307948663869440";https://twitter.com/Emon_Poofless_/status/694307948663869440
laurenkathpeter;2016-02-01 17:59;0;0;"Oof. Feel bad for @thefinebros rn. https:// youtu.be/0t-vuI9vKfg via @YouTube";;@thefinebros @YouTube;;"694309231063928834";https://twitter.com/laurenkathpeter/status/694309231063928834
THlSGUYSTHELMT;2014-09-20 19:43;5;39;"@EpicBoredPerson have you ever seen "Kids say the darnedest things" @thefinebros copied @BillCosby";;@EpicBoredPerson @thefinebros @BillCosby;;"513488683874656256";https://twitter.com/THlSGUYSTHELMT/status/513488683874656256
Huvzy;2016-02-01 17:58;0;0;"@thefinebros make an apology video, because clearly you guys are almost the most hated, because it pisses me off how you guys are trying to";;@thefinebros;;"694308995801022466";https://twitter.com/Huvzy/status/694308995801022466
DanHerePE;2016-02-01 17:58;0;2;"@FuzionDroid @thefinebros If you make 2 youtube accounts and get 10 mil on them lll";;@FuzionDroid @thefinebros;;"694308994689568768";https://twitter.com/DanHerePE/status/694308994689568768
davicorn;2016-02-01 17:58;1;0;"The realtime subscribers counter of @thefinebros is a fun thing to watch - https:// akshatmittal.com/youtube-realti me/#!/TheFineBros ";Shinagawa-ku, Tokyo;@thefinebros;#;"694308852120948736";https://twitter.com/davicorn/status/694308852120948736
Nicks5231;2016-02-01 17:58;0;2;"@thefinebros I should give React World a try. It sounds like a nice step to change the community. Should I do it?";;@thefinebros;;"694308850539859968";https://twitter.com/Nicks5231/status/694308850539859968
infamou5blaze;2016-02-01 17:58;0;0;"Yo alix from @thefinebros is cute.";;@thefinebros;;"694308840058310656";https://twitter.com/infamou5blaze/status/694308840058310656
Huvzy;2016-02-01 17:58;0;0;"@thefinebros you guys should've never even made React around the world, and even make it worse with an update video, #MoreDislikesThenLikes";;@thefinebros;#MoreDislikesThenLikes;"694308796982669312";https://twitter.com/Huvzy/status/694308796982669312
FunkMasterJJ;2016-02-01 17:58;0;1;"They have lost almost 200k subs.. Wow... @thefinebros pic.twitter.com/dx0AeH9YXR";;@thefinebros;;"694308788115996672";https://twitter.com/FunkMasterJJ/status/694308788115996672
MattyMondays;2016-02-01 17:57;0;4;"@Calfreezy @thefinebros awful I apologise.";;@Calfreezy @thefinebros;;"694308624844378113";https://twitter.com/MattyMondays/status/694308624844378113
Truffledor;2016-02-01 17:57;0;1;"Ouch.... @thefinebros I have already 7 videos about you guys and your "trademarking"... Not sure you want to see them";;@thefinebros;;"694308595383541761";https://twitter.com/Truffledor/status/694308595383541761
Dav1dAki;2016-02-01 17:57;0;1;"Here's what @thefinebros looks like now.  Minus the smiles. #FineBros #FineBrosNotSoFine #FineBrothersEntertainment pic.twitter.com/hl2pJHM1ym";;@thefinebros;#FineBros #FineBrosNotSoFine #FineBrothersEntertainment;"694308510453080064";https://twitter.com/Dav1dAki/status/694308510453080064
DuskbringerLoL;2016-02-01 17:56;1;1;"Haven't seen backlash like this since I started video editing in 2009. It's well deserved though, sorry @thefinebros";;@thefinebros;;"694308467528634368";https://twitter.com/DuskbringerLoL/status/694308467528634368
MattyMondays;2016-02-01 17:56;0;2;"@Calfreezy @thefinebros just realised they're called the 'fine' bros cause they'll 'fine' you if you react.";;@Calfreezy @thefinebros;;"694308450717798400";https://twitter.com/MattyMondays/status/694308450717798400
Midcore_Gamer;2016-02-01 17:56;0;0;"@thefinebros All I ask is for you two to do the right thing, and save your community, seeing how they are leaving you, but I won't.";;@thefinebros;;"694308262112534528";https://twitter.com/Midcore_Gamer/status/694308262112534528
WizCalFifa;2016-02-01 17:55;0;3;"@Calfreezy @thefinebros pic.twitter.com/IA8GnTdcVc";;@Calfreezy @thefinebros;;"694308006058680320";https://twitter.com/WizCalFifa/status/694308006058680320
casualtymaddie;2016-02-01 17:55;0;2;"@Calfreezy @thefinebros they are going to block you";;@Calfreezy @thefinebros;;"694308001801445378";https://twitter.com/casualtymaddie/status/694308001801445378
phoebe_mallion;2016-02-01 17:54;0;2;"@Calfreezy @thefinebros RUN BEHZ";;@Calfreezy @thefinebros;;"694307991944892416";https://twitter.com/phoebe_mallion/status/694307991944892416
RoseyYT;2016-02-01 17:54;0;2;"@Calfreezy @thefinebros OI CAL";;@Calfreezy @thefinebros;;"694307968624406528";https://twitter.com/RoseyYT/status/694307968624406528
Emon_Poofless_;2016-02-01 17:54;0;4;"@Calfreezy @thefinebros mate he's gonna punch you";;@Calfreezy @thefinebros;;"694307948663869440";https://twitter.com/Emon_Poofless_/status/694307948663869440
laurenkathpeter;2016-02-01 17:59;0;0;"Oof. Feel bad for @thefinebros rn. https:// youtu.be/0t-vuI9vKfg via @YouTube";;@thefinebros @YouTube;;"694309231063928834";https://twitter.com/laurenkathpeter/status/694309231063928834
THlSGUYSTHELMT;2014-09-20 19:43;5;39;"@EpicBoredPerson have you ever seen "Kids say the darnedest things" @thefinebros copied @BillCosby";;@EpicBoredPerson @thefinebros @BillCosby;;"513488683874656256";https://twitter.com/THlSGUYSTHELMT/status/513488683874656256
Huvzy;2016-02-01 17:58;0;0;"@thefinebros make an apology video, because clearly you guys are almost the most hated, because it pisses me off how you guys are trying to";;@thefinebros;;"694308995801022466";https://twitter.com/Huvzy/status/694308995801022466
DanHerePE;2016-02-01 17:58;0;2;"@FuzionDroid @thefinebros If you make 2 youtube accounts and get 10 mil on them lll";;@FuzionDroid @thefinebros;;"694308994689568768";https://twitter.com/DanHerePE/status/694308994689568768
davicorn;2016-02-01 17:58;1;0;"The realtime subscribers counter of @thefinebros is a fun thing to watch - https:// akshatmittal.com/youtube-realti me/#!/TheFineBros ";Shinagawa-ku, Tokyo;@thefinebros;#;"694308852120948736";https://twitter.com/davicorn/status/694308852120948736
Nicks5231;2016-02-01 17:58;0;2;"@thefinebros I should give React World a try. It sounds like a nice step to change the community. Should I do it?";;@thefinebros;;"694308850539859968";https://twitter.com/Nicks5231/status/694308850539859968
infamou5blaze;2016-02-01 17:58;0;0;"Yo alix from @thefinebros is cute.";;@thefinebros;;"694308840058310656";https://twitter.com/infamou5blaze/status/694308840058310656
Huvzy;2016-02-01 17:58;0;0;"@thefinebros you guys should've never even made React around the world, and even make it worse with an update video, #MoreDislikesThenLikes";;@thefinebros;#MoreDislikesThenLikes;"694308796982669312";https://twitter.com/Huvzy/status/694308796982669312
FunkMasterJJ;2016-02-01 17:58;0;1;"They have lost almost 200k subs.. Wow... @thefinebros pic.twitter.com/dx0AeH9YXR";;@thefinebros;;"694308788115996672";https://twitter.com/FunkMasterJJ/status/694308788115996672
MattyMondays;2016-02-01 17:57;0;4;"@Calfreezy @thefinebros awful I apologise.";;@Calfreezy @thefinebros;;"694308624844378113";https://twitter.com/MattyMondays/status/694308624844378113
Truffledor;2016-02-01 17:57;0;1;"Ouch.... @thefinebros I have already 7 videos about you guys and your "trademarking"... Not sure you want to see them";;@thefinebros;;"694308595383541761";https://twitter.com/Truffledor/status/694308595383541761
Dav1dAki;2016-02-01 17:57;0;1;"Here's what @thefinebros looks like now.  Minus the smiles. #FineBros #FineBrosNotSoFine #FineBrothersEntertainment pic.twitter.com/hl2pJHM1ym";;@thefinebros;#FineBros #FineBrosNotSoFine #FineBrothersEntertainment;"694308510453080064";https://twitter.com/Dav1dAki/status/694308510453080064
DuskbringerLoL;2016-02-01 17:56;1;1;"Haven't seen backlash like this since I started video editing in 2009. It's well deserved though, sorry @thefinebros";;@thefinebros;;"694308467528634368";https://twitter.com/DuskbringerLoL/status/694308467528634368
MattyMondays;2016-02-01 17:56;0;2;"@Calfreezy @thefinebros just realised they're called the 'fine' bros cause they'll 'fine' you if you react.";;@Calfreezy @thefinebros;;"694308450717798400";https://twitter.com/MattyMondays/status/694308450717798400
Midcore_Gamer;2016-02-01 17:56;0;0;"@thefinebros All I ask is for you two to do the right thing, and save your community, seeing how they are leaving you, but I won't.";;@thefinebros;;"694308262112534528";https://twitter.com/Midcore_Gamer/status/694308262112534528
WizCalFifa;2016-02-01 17:55;0;3;"@Calfreezy @thefinebros pic.twitter.com/IA8GnTdcVc";;@Calfreezy @thefinebros;;"694308006058680320";https://twitter.com/WizCalFifa/status/694308006058680320
